feature,mean_importance
Feature_8,0.0007118684053421087
Feature_9,0.0018922722339630104
Feature_2,0.007214942732825869
Feature_36,0.01719014486297966
Feature_59,0.017877647038549195
Feature_73,0.020771689889952538
Feature_72,0.02300222765654325
Feature_40,0.028781360499560826
Feature_47,0.0312495862878859
Feature_71,0.034773450531065474
Feature_28,0.03885465102270245
Feature_51,0.04471141610294581
Feature_70,0.04847777791321277
Feature_31,0.06792313275858759
Feature_41,0.08648284364491701
Feature_106_diff_Feature_66,0.0873915759846568
