feature,mean_importance
Feature_71,0.010057438630610715
Feature_2,0.012463137032464178
Feature_28,0.012542629102245007
Feature_8,0.013934034188278044
Feature_41,0.02002035606186838
Feature_73,0.023395797056145994
Feature_9,0.026655245893634872
Feature_70,0.031091280328109882
Feature_72,0.03135674968361857
Feature_36,0.04347109452355654
Feature_51,0.045551131949760036
Feature_59,0.04948460476472977
Feature_47,0.06087341905571523
Feature_40,0.07010538674425336
Feature_31,0.08623013734817506
Feature_106_diff_Feature_66,0.10009452145546678
