feature,mean_importance
Feature_72,-0.013724042130634207
Feature_9,0.0006409622868522646
Feature_36,0.0046199194248765394
Feature_8,0.005844751875847565
Feature_70,0.008266278414521345
Feature_71,0.010854085474275032
Feature_41,0.016336939316242905
Feature_40,0.019125731298699954
Feature_73,0.027017878585029364
Feature_31,0.029250281145796163
Feature_28,0.038101394795812635
Feature_59,0.046893103737384055
Feature_51,0.06165094736032185
Feature_47,0.09519475700799375
Feature_2,0.10905386996921149
Feature_106_diff_Feature_66,0.11424259276129305
