feature,mean_importance
Feature_8,0.0035502419574186205
Feature_9,0.0035704682534560437
Feature_2,0.004848599394317704
Feature_71,0.006896652893628913
Feature_28,0.008865751097910107
Feature_72,0.00931606339523568
Feature_59,0.012822873336262997
Feature_73,0.026514238545205442
Feature_36,0.028049877665471283
Feature_31,0.02889889567857608
Feature_70,0.030965122805209817
Feature_41,0.04293347780825569
Feature_47,0.04901659273076801
Feature_51,0.06342901438940315
Feature_40,0.06649756965925917
Feature_106_diff_Feature_66,0.07642035824246703
