feature,mean_importance
Feature_72,-0.0009498061751946785
Feature_8,0.0003539223456755336
Feature_59,0.0015239650150761063
Feature_9,0.009305314933881158
Feature_31,0.010928654992021624
Feature_40,0.014204792133532467
Feature_36,0.015192017778754235
Feature_71,0.015978916585445407
Feature_70,0.021329857234377407
Feature_73,0.02748592999530956
Feature_2,0.03484168286435306
Feature_51,0.050542908553034074
Feature_28,0.05358969865366817
Feature_47,0.08218896507751197
Feature_41,0.139451651237905
Feature_106_diff_Feature_66,0.15270056118257344
