feature,mean_importance
Feature_36,-0.007502265507355355
Feature_72,-0.003980373577214813
Feature_9,0.0019896159041672746
Feature_8,0.004016164420172541
Feature_41,0.007316997474990772
Feature_73,0.009623670708388066
Feature_70,0.015175158567726587
Feature_71,0.018372067837044582
Feature_40,0.024444323908537603
Feature_28,0.03183023698627946
Feature_59,0.03526021306402979
Feature_31,0.03597805569879707
Feature_51,0.05393450667150316
Feature_2,0.0732311995141208
Feature_47,0.09855285688303408
Feature_106_diff_Feature_66,0.11452675712294873
