feature,mean_importance
Feature_46,-0.012141490979120095
Feature_109_multiply_Feature_106,-0.009541029003448765
Feature_53,-0.0032445623306557314
Feature_92_sum_Feature_106,-0.0021818127110600273
Feature_31_sum_Feature_106,-0.0016996951028704355
Feature_48,-0.0016811093315482028
Feature_106,-0.0013285957276820914
Feature_70,-0.0007477847859263087
Feature_2,-0.0006955492962151477
Feature_11,-0.0006284760124981026
Feature_62,-0.00044008427299556673
Feature_15,0.0
Feature_87,0.0
Feature_86,0.0
Feature_85,0.0
Feature_83,0.0
Feature_82,0.0
Feature_81,0.0
Feature_80,0.0
Feature_79,0.0
Feature_78,0.0
Feature_77,0.0
Feature_75,0.0
Feature_69,0.0
Feature_68,0.0
Feature_14,0.0
Feature_66,0.0
Feature_88,0.0
Feature_110,0.0
Feature_89,0.0
Feature_91,0.0
Feature_31_diff_Feature_1122,0.0
Feature_79_sum_Feature_106,0.0
Feature_62_sum_Feature_106,0.0
Feature_62_multiply_Feature_106,0.0
Feature_109_sum_Feature_106,0.0
Feature_7,0.0
Feature_90_sum_Feature_106,0.0
Feature_1122,0.0
Feature_99,0.0
Feature_98,0.0
Feature_97,0.0
Feature_96,0.0
Feature_95,0.0
Feature_93,0.0
Feature_92,0.0
Feature_90,0.0
Feature_109,0.0
Feature_1,0.0
Feature_61,0.0
Feature_52,0.0
Feature_10,0.0
Feature_107,0.0
Feature_13,0.0
Feature_27,0.0
Feature_26,0.0
Feature_12,0.0
Feature_25,0.0
Feature_22,0.0
Feature_58,0.0
Feature_21,0.0
Feature_60,0.0
Feature_16,0.0
Feature_24,0.0
Feature_50,0.0
Feature_8,0.00018028547987343214
Feature_63,0.00025748599320651877
Feature_42,0.00044686199631545077
Feature_9,0.00046420571394266695
Feature_67,0.0005619559809565744
Feature_76,0.0005707147624343878
Feature_57,0.0006647446565330228
Feature_39,0.0009666777634993351
Feature_43,0.0010032232478261126
Feature_55,0.0011062089866027524
Feature_45,0.0016969072213396607
Feature_56,0.0019669910380617052
Feature_74,0.0019728837162256486
Feature_49,0.0023091920698061876
Feature_64,0.0026600421033799782
Feature_38,0.0030086998082697546
Feature_37,0.005795691618695875
Feature_40,0.006204151981510242
Feature_71,0.008976889648474772
Feature_36,0.010138631532900066
Feature_59,0.01220191701315344
Feature_84,0.015372942404355872
Feature_72,0.01637682076543572
Feature_51,0.019010388921014986
Feature_44,0.019074371038004766
Feature_47,0.022184777674265233
Feature_73,0.02505737552884969
Feature_31,0.027398947267793138
Feature_41,0.054979843203909716
Feature_28,0.06130917349364612
Feature_106_diff_Feature_66,0.1104658128647134
