feature,mean_importance
Feature_75,-0.008160431049764138
Feature_49,-0.006635843282565446
Feature_74,-0.0028706091642379584
Feature_42,-0.0015000092051923098
Feature_107,-0.001071805171668516
Feature_56,-0.0010320131853222558
Feature_45,-0.0010279716271906713
Feature_64,-0.0008044516108929867
Feature_67,-0.0006118787266313763
Feature_58,-0.00045168899931011806
Feature_53,-0.0003774409741162943
Feature_55,-0.00036263227462765004
Feature_48,-0.00033432648517188744
Feature_38,-0.00023976107127962054
Feature_90_sum_Feature_106,-8.431585505602746e-05
Feature_69,0.0
Feature_81,0.0
Feature_68,0.0
Feature_76,0.0
Feature_77,0.0
Feature_78,0.0
Feature_79,0.0
Feature_66,0.0
Feature_80,0.0
Feature_1,0.0
Feature_83,0.0
Feature_31_diff_Feature_1122,0.0
Feature_79_sum_Feature_106,0.0
Feature_62_sum_Feature_106,0.0
Feature_62_multiply_Feature_106,0.0
Feature_109_sum_Feature_106,0.0
Feature_109_multiply_Feature_106,0.0
Feature_1122,0.0
Feature_99,0.0
Feature_98,0.0
Feature_82,0.0
Feature_97,0.0
Feature_95,0.0
Feature_92,0.0
Feature_91,0.0
Feature_90,0.0
Feature_89,0.0
Feature_88,0.0
Feature_87,0.0
Feature_86,0.0
Feature_85,0.0
Feature_96,0.0
Feature_110,0.0
Feature_62,0.0
Feature_92_sum_Feature_106,0.0
Feature_14,0.0
Feature_16,0.0
Feature_21,0.0
Feature_22,0.0
Feature_24,0.0
Feature_25,0.0
Feature_26,0.0
Feature_27,0.0
Feature_109,0.0
Feature_13,0.0
Feature_7,0.0
Feature_106,0.0
Feature_12,0.0
Feature_61,0.0
Feature_50,0.0
Feature_52,0.0
Feature_60,3.0341967940339388e-05
Feature_10,4.494447261095269e-05
Feature_84,0.00012866515666248857
Feature_15,0.000438850391656187
Feature_11,0.0014888363704085527
Feature_43,0.0015439421311021161
Feature_93,0.0016405876539647868
Feature_63,0.0020872041769326
Feature_44,0.0027815607655793605
Feature_8,0.004200536813586975
Feature_73,0.004616815866902491
Feature_72,0.00497944059781733
Feature_46,0.006810981864109644
Feature_36,0.007491367906332025
Feature_31_sum_Feature_106,0.009974457640200874
Feature_71,0.011178572038188594
Feature_2,0.012703562993556272
Feature_51,0.01325815926305952
Feature_59,0.013485479000955846
Feature_57,0.015232079550623912
Feature_31,0.01616453565657141
Feature_28,0.016229630718007704
Feature_37,0.019185949405655288
Feature_40,0.02567846993915739
Feature_39,0.029152004783973118
Feature_9,0.030529218781739496
Feature_41,0.03657501417212191
Feature_70,0.03686412947252395
Feature_106_diff_Feature_66,0.04289558848366144
Feature_47,0.06959486281499269
