feature,mean_importance
Feature_8,0.0005852125305682354
Feature_72,0.0016763964039273494
Feature_59,0.002481411006301637
Feature_40,0.005446139283012591
Feature_31,0.007823411733843382
Feature_9,0.008236500136554237
Feature_36,0.01450045807054266
Feature_71,0.015262833756860338
Feature_70,0.0234965061605908
Feature_2,0.03172333606518805
Feature_73,0.03187962259864434
Feature_28,0.04701098916819318
Feature_51,0.049778634256217626
Feature_47,0.0834885837091133
Feature_41,0.1328793124784715
Feature_106_diff_Feature_66,0.138887614896521
