feature,mean_importance
Feature_36,-0.007701028245501218
Feature_9,-0.0006607461953535565
Feature_72,0.0025133186159655542
Feature_8,0.0038307624403387417
Feature_70,0.0069299376243725395
Feature_71,0.00811953463591637
Feature_73,0.012933830078691245
Feature_41,0.015350703294388956
Feature_59,0.01868046939838678
Feature_40,0.020521292020566774
Feature_28,0.03518490701913836
Feature_51,0.03771376879885795
Feature_31,0.04392911624629052
Feature_2,0.06469180480577054
Feature_47,0.08478020124603065
Feature_106_diff_Feature_66,0.09490997021086514
