feature,mean_importance
Feature_2,-0.00016119237057867218
Feature_72,0.0028271871153265015
Feature_9,0.003809182951226808
Feature_8,0.005279345046728823
Feature_28,0.00987268295139071
Feature_36,0.015767894394230087
Feature_59,0.016479317464400067
Feature_71,0.018614682897459694
Feature_73,0.020711770136840613
Feature_31,0.023911584313027527
Feature_70,0.037877468661754364
Feature_47,0.03910452585201709
Feature_51,0.050049784563016134
Feature_41,0.053615026550833125
Feature_106_diff_Feature_66,0.05690357445273545
Feature_40,0.07672362584155051
