feature,mean_importance
Feature_41,0.008548453031107805
Feature_28,0.009829390542581695
Feature_72,0.010611428832635295
Feature_8,0.01382139498367907
Feature_2,0.014921540771611064
Feature_70,0.01500442451797428
Feature_71,0.015016419952735328
Feature_9,0.017124241888523118
Feature_73,0.020934098027646574
Feature_36,0.023806235715746894
Feature_51,0.03184635069221261
Feature_59,0.04127232500817628
Feature_47,0.047620228771120335
Feature_40,0.07271823637187483
Feature_31,0.08509334541857244
Feature_106_diff_Feature_66,0.1006729678157717
