feature,mean_importance
Feature_8,0.0011032624542713031
Feature_9,0.00184618979692458
Feature_2,0.006907234326936273
Feature_36,0.01913916091900316
Feature_59,0.0216351583227515
Feature_73,0.021945727905258526
Feature_72,0.023767025233246353
Feature_47,0.02712718493770806
Feature_71,0.029922108058817665
Feature_40,0.03271541198249904
Feature_28,0.04714961348567155
Feature_51,0.04965448709670452
Feature_70,0.05160158072598277
Feature_31,0.06520458861719815
Feature_41,0.08462418862152843
Feature_106_diff_Feature_66,0.0910037951590493
