feature,mean_importance
Feature_2,-0.0016857031011022871
Feature_8,0.0055919341277330895
Feature_28,0.005937474523670938
Feature_72,0.007949976949021198
Feature_9,0.012322921263985315
Feature_71,0.012696645299438364
Feature_36,0.013727830883581172
Feature_59,0.022427789494395244
Feature_31,0.02735761479940263
Feature_73,0.03137195885879916
Feature_47,0.03455292581813408
Feature_51,0.038114591096527865
Feature_70,0.045100867329165316
Feature_41,0.04626832321519031
Feature_106_diff_Feature_66,0.06202762132044879
Feature_40,0.08929675285471601
