feature,mean_importance
Feature_41,0.006679176758043448
Feature_28,0.009521779553033382
Feature_8,0.010581789389252638
Feature_71,0.01281082950066773
Feature_72,0.014050708538852607
Feature_70,0.019530122098512924
Feature_2,0.02194912021514025
Feature_73,0.022202154411934304
Feature_9,0.025232947128824856
Feature_51,0.03431688110344109
Feature_36,0.03480682807043193
Feature_47,0.05288575521204617
Feature_59,0.05470517375506458
Feature_31,0.06101008469238876
Feature_40,0.07353542197495697
Feature_106_diff_Feature_66,0.11024668566416947
