feature,mean_importance
Feature_59,-0.0012562265864107802
Feature_8,-9.820722742007182e-05
Feature_72,0.0010668258974328548
Feature_31,0.004741751479450601
Feature_40,0.004882157184183588
Feature_9,0.01165188685292377
Feature_36,0.011735293314559381
Feature_71,0.014797766327392303
Feature_70,0.018762881800066668
Feature_73,0.02988557003671302
Feature_2,0.03698397330706938
Feature_28,0.04093456153292208
Feature_51,0.052202433134661975
Feature_47,0.09210021974053234
Feature_41,0.12321726863505318
Feature_106_diff_Feature_66,0.1676275100791827
