0,0.631993,0.644938
1,0.582058,0.607837
2,0.541867,0.58714
3,0.503133,0.551979
4,0.468408,0.529515
5,0.438465,0.51191
6,0.407381,0.485245
7,0.382251,0.461721
8,0.356983,0.439987
9,0.335932,0.418669
10,0.318164,0.401347
11,0.30091,0.382028
12,0.284078,0.37158
13,0.268392,0.355522
14,0.254703,0.343439
15,0.241362,0.338326
16,0.230318,0.328435
17,0.219924,0.318051
18,0.210155,0.310772
19,0.200284,0.303461
20,0.192875,0.298248
21,0.183726,0.293312
22,0.176457,0.288205
23,0.168752,0.279411
24,0.162174,0.273487
25,0.156325,0.269734
26,0.151582,0.266441
27,0.146678,0.259683
28,0.141764,0.254106
29,0.13729,0.249968
30,0.132339,0.248756
31,0.128226,0.244828
32,0.123825,0.241527
33,0.12025,0.23826
34,0.116284,0.236489
35,0.113,0.232209
36,0.109745,0.227702
37,0.106476,0.226042
38,0.103865,0.222239
39,0.100868,0.219418
40,0.098404,0.216364
41,0.095822,0.215164
42,0.093692,0.212884
43,0.091167,0.211973
44,0.088992,0.209905
45,0.08691,0.209472
46,0.084932,0.207047
47,0.083474,0.205355
48,0.081596,0.203524
49,0.080037,0.202208
50,0.078444,0.20071
51,0.077493,0.198987
52,0.07617,0.195439
53,0.075331,0.195367
54,0.074069,0.194278
55,0.072936,0.192024
56,0.071648,0.191028
57,0.070635,0.189332
58,0.069581,0.186461
59,0.068618,0.186275
60,0.067617,0.184667
61,0.066395,0.185712
62,0.065355,0.185996
63,0.064472,0.185436
64,0.063703,0.186011
65,0.062697,0.187077
66,0.061855,0.187192
67,0.060878,0.188357
68,0.060178,0.188433
69,0.059421,0.188572
70,0.058554,0.187793
71,0.057675,0.189609
72,0.057119,0.188981
73,0.056549,0.188642
74,0.055875,0.18777
75,0.055394,0.187843
76,0.054781,0.187068
77,0.05426,0.186741
78,0.053478,0.188428
79,0.052931,0.187665
80,0.05248,0.187826
81,0.052039,0.186241
82,0.051533,0.185559
83,0.051026,0.186253
84,0.050333,0.188037
85,0.049917,0.187031
86,0.049519,0.187235
87,0.049186,0.187239
88,0.048796,0.186397
89,0.04817,0.188142
90,0.047828,0.186859
91,0.047474,0.186084
92,0.047136,0.186286
93,0.046833,0.186337
94,0.046499,0.185595
95,0.045923,0.187425
96,0.045607,0.18707
97,0.045086,0.188881
98,0.044807,0.18894
99,0.044382,0.187678
100,0.044144,0.187605
101,0.043829,0.186826
102,0.043445,0.186009
103,0.043193,0.186101
104,0.04288,0.18561
105,0.042638,0.18498
106,0.042284,0.185888
107,0.041991,0.185138
108,0.041657,0.185926
109,0.041316,0.184756
110,0.041048,0.184058
111,0.040826,0.183468
112,0.040512,0.184327
113,0.040187,0.184636
114,0.039934,0.183977
115,0.039699,0.182493
116,0.039499,0.183351
117,0.039276,0.182761
118,0.038979,0.183102
119,0.038698,0.182726
120,0.038523,0.182708
121,0.038335,0.182717
122,0.038095,0.181999
123,0.03791,0.182307
124,0.037691,0.181845
125,0.037526,0.181966
126,0.037407,0.182316
127,0.037194,0.18164
128,0.036971,0.181308
129,0.036771,0.181027
130,0.036577,0.180717
131,0.036373,0.181592
132,0.036124,0.181957
133,0.035913,0.181303
134,0.035773,0.181431
135,0.035577,0.181067
136,0.03548,0.181445
137,0.035286,0.180798
138,0.035095,0.180009
139,0.03489,0.181483
140,0.034765,0.181627
141,0.034592,0.181365
142,0.0344,0.180711
143,0.034309,0.181085
144,0.034136,0.181266
145,0.033954,0.180632
146,0.033848,0.181093
147,0.033628,0.180292
148,0.033452,0.180104
149,0.033368,0.180476
150,0.033123,0.180568
151,0.033015,0.180725
152,0.032906,0.18235
153,0.032746,0.182142
154,0.032599,0.181658
155,0.032406,0.180853
156,0.03231,0.181126
157,0.032164,0.180922
158,0.032076,0.181064
159,0.03192,0.181258
160,0.031784,0.181062
161,0.031684,0.180756
162,0.031605,0.1809
163,0.031524,0.181524
164,0.031419,0.18117
165,0.031321,0.182739
166,0.031244,0.183141
167,0.031148,0.183119
168,0.031002,0.18332
169,0.030902,0.182965
170,0.030828,0.183103
171,0.030753,0.182507
172,0.030659,0.182176
173,0.030538,0.181942
174,0.030397,0.182164
175,0.03031,0.181847
176,0.030234,0.182251
177,0.030148,0.182236
178,0.030066,0.181872
179,0.029996,0.182275
180,0.029917,0.182261
181,0.029848,0.182829
182,0.029784,0.182861
183,0.029678,0.18265
184,0.029607,0.183055
185,0.029547,0.18325
186,0.029434,0.183105
187,0.029361,0.183299
188,0.029296,0.184729
