0,0.646171,0.668527
1,0.605213,0.646082
2,0.568526,0.628009
3,0.536331,0.61243
4,0.506986,0.590894
5,0.47804,0.573455
6,0.450752,0.548289
7,0.427472,0.536994
8,0.405147,0.52444
9,0.384523,0.505085
10,0.366387,0.489001
11,0.348842,0.47226
12,0.332019,0.463089
13,0.316034,0.44741
14,0.301452,0.433244
15,0.28874,0.423592
16,0.277574,0.411181
17,0.266618,0.402654
18,0.256241,0.396302
19,0.245649,0.388655
20,0.235064,0.37869
21,0.226601,0.372434
22,0.216807,0.360943
23,0.20851,0.355339
24,0.200576,0.350758
25,0.193924,0.346712
26,0.187827,0.34323
27,0.181195,0.336506
28,0.174733,0.330322
29,0.168576,0.327631
30,0.163224,0.326612
31,0.157441,0.320307
32,0.151628,0.315181
33,0.146974,0.308979
34,0.142563,0.306555
35,0.138647,0.307122
36,0.134741,0.305117
37,0.130612,0.301589
38,0.127156,0.300179
39,0.123839,0.299061
40,0.119663,0.296823
41,0.116627,0.296527
42,0.113407,0.295021
43,0.110534,0.294915
44,0.107806,0.294159
45,0.105273,0.293482
46,0.102821,0.292456
47,0.100486,0.291935
48,0.098274,0.292353
49,0.096012,0.293488
50,0.09395,0.294885
51,0.091976,0.295646
52,0.090269,0.293366
53,0.088574,0.292055
54,0.086874,0.293953
55,0.085107,0.291474
56,0.083512,0.290051
57,0.081914,0.291207
58,0.080548,0.288069
59,0.079243,0.287938
60,0.077944,0.286616
61,0.076476,0.286287
62,0.075285,0.285655
63,0.074141,0.284578
64,0.073012,0.284178
65,0.071932,0.286104
66,0.070861,0.284255
67,0.069826,0.283451
68,0.068909,0.283636
69,0.06802,0.281712
70,0.067094,0.281029
71,0.066288,0.281652
72,0.065454,0.281737
73,0.064662,0.282002
74,0.063953,0.279388
75,0.063156,0.278638
76,0.062444,0.278945
77,0.061718,0.279819
78,0.061096,0.277005
79,0.060314,0.276671
80,0.05979,0.275924
81,0.059132,0.276555
82,0.058405,0.277459
83,0.057719,0.277324
84,0.057043,0.277312
85,0.056328,0.278426
86,0.055755,0.277882
87,0.055117,0.278872
88,0.054551,0.280614
89,0.054111,0.278214
90,0.053528,0.278302
91,0.052959,0.278367
92,0.052425,0.278976
93,0.051968,0.278483
94,0.051441,0.278502
95,0.050918,0.277552
96,0.050574,0.277592
97,0.050041,0.278218
98,0.04956,0.277378
99,0.049088,0.277472
100,0.04866,0.277212
101,0.048268,0.276575
102,0.047727,0.277816
103,0.047337,0.277942
104,0.04698,0.2784
105,0.046624,0.277601
106,0.04613,0.278887
107,0.045754,0.279264
108,0.045411,0.280669
109,0.045087,0.279916
110,0.044787,0.280335
111,0.044451,0.280584
112,0.04401,0.281893
113,0.043717,0.281203
114,0.043379,0.280617
115,0.043148,0.28063
116,0.042857,0.282011
117,0.042589,0.281358
118,0.042241,0.282336
119,0.041974,0.282598
120,0.041721,0.281693
121,0.041475,0.281097
122,0.041196,0.281719
123,0.040995,0.281749
124,0.040789,0.282089
125,0.040489,0.281578
126,0.040329,0.281272
127,0.040102,0.281936
128,0.039891,0.281026
129,0.039709,0.280173
130,0.03943,0.281856
