0,0.648893,0.677733
1,0.610593,0.657536
2,0.571289,0.638924
3,0.53615,0.62569
4,0.504694,0.612498
5,0.480121,0.602755
6,0.453208,0.592118
7,0.429487,0.584127
8,0.407592,0.577849
9,0.391159,0.571807
10,0.372263,0.56103
11,0.353173,0.549829
12,0.336251,0.540049
13,0.32032,0.534125
14,0.305742,0.528585
15,0.29114,0.508461
16,0.27817,0.506111
17,0.266288,0.500511
18,0.255142,0.496279
19,0.244687,0.491716
20,0.234994,0.493419
21,0.225745,0.485999
22,0.217836,0.486746
23,0.209342,0.482577
24,0.20187,0.471882
25,0.194209,0.463011
26,0.187625,0.46226
27,0.180155,0.453453
28,0.173378,0.44503
29,0.167561,0.436921
30,0.162356,0.434367
31,0.157489,0.431501
32,0.152696,0.432299
33,0.147198,0.424314
34,0.142811,0.422079
35,0.138937,0.424582
36,0.134919,0.421498
37,0.131303,0.418819
38,0.128068,0.420624
39,0.124584,0.416261
40,0.121489,0.413979
41,0.118114,0.41151
42,0.115363,0.408548
43,0.112659,0.407017
44,0.109704,0.405004
45,0.107033,0.407366
46,0.104593,0.404964
47,0.101928,0.403034
48,0.099672,0.403567
49,0.097636,0.400052
50,0.095248,0.392973
51,0.093212,0.397301
52,0.091068,0.397405
53,0.089626,0.39784
54,0.087558,0.391713
55,0.08588,0.389436
56,0.08427,0.385226
57,0.082878,0.384259
58,0.0813,0.382624
59,0.07989,0.381292
60,0.078583,0.384514
61,0.077245,0.385409
62,0.075878,0.386647
63,0.074532,0.383815
64,0.073362,0.379908
65,0.07221,0.379794
66,0.071123,0.376884
67,0.070116,0.377876
68,0.069224,0.376961
69,0.068186,0.372774
70,0.067257,0.374894
71,0.066295,0.370352
72,0.065437,0.373732
73,0.06462,0.375926
74,0.063674,0.376114
75,0.062915,0.378332
76,0.062113,0.374604
77,0.06142,0.376865
78,0.060673,0.374348
79,0.060126,0.376742
80,0.059394,0.377632
81,0.058805,0.378444
82,0.058296,0.381513
83,0.057569,0.384891
84,0.056941,0.382396
85,0.056341,0.385741
86,0.05582,0.386558
87,0.055197,0.386858
88,0.054776,0.388259
89,0.054213,0.387781
90,0.053639,0.387302
91,0.05314,0.390984
92,0.052674,0.392529
93,0.052159,0.392881
94,0.051666,0.390546
95,0.051167,0.391603
96,0.050799,0.393401
97,0.050334,0.391154
98,0.049939,0.389182
99,0.049494,0.389528
100,0.049062,0.387388
101,0.048694,0.385492
102,0.048289,0.385603
103,0.047888,0.383582
104,0.047544,0.38176
105,0.04718,0.382567
106,0.046731,0.383423
107,0.046426,0.384851
108,0.046116,0.385011
109,0.045807,0.382813
110,0.045431,0.385037
111,0.045116,0.385935
112,0.044772,0.388097
113,0.044478,0.389009
114,0.044144,0.387828
115,0.043832,0.389693
116,0.04357,0.392453
117,0.043295,0.392675
118,0.043008,0.390921
119,0.042785,0.390236
120,0.042492,0.389884
121,0.042285,0.390949
