feature,mean_importance
Feature_46,-0.031435336191207176
Feature_44,-0.02380886476486921
Feature_48,-0.01588601330295205
Feature_2,-0.014635751042515032
Feature_51,-0.00873139034025371
Feature_55,-0.006025876160711052
Feature_31,-0.004154901690781121
Feature_56,-0.0038311198167502837
Feature_11,-0.003622384518384936
Feature_8,-0.001870459262281654
Feature_49,-0.0013789953105151631
Feature_72,-0.0006351600214838937
Feature_40,-0.0005718833394348644
Feature_1,-0.00046478591859341336
Feature_97,0.0
Feature_109_sum_Feature_106,0.0
Feature_81,0.0
Feature_62_multiply_Feature_106,0.0
Feature_80,0.0
Feature_79,0.0
Feature_78,0.0
Feature_62_sum_Feature_106,0.0
Feature_79_sum_Feature_106,0.0
Feature_77,0.0
Feature_76,0.0
Feature_75,0.0
Feature_74,0.0
Feature_31_diff_Feature_1122,0.0
Feature_69,0.0
Feature_68,0.0
Feature_109_multiply_Feature_106,0.0
Feature_98,0.0
Feature_82,0.0
Feature_83,0.0
Feature_96,0.0
Feature_95,0.0
Feature_93,0.0
Feature_92,0.0
Feature_91,0.0
Feature_99,0.0
Feature_90,0.0
Feature_89,0.0
Feature_88,0.0
Feature_87,0.0
Feature_67,0.0
Feature_86,0.0
Feature_85,0.0
Feature_84,0.0
Feature_1122,0.0
Feature_90_sum_Feature_106,0.0
Feature_66,0.0
Feature_62,0.0
Feature_92_sum_Feature_106,0.0
Feature_14,0.0
Feature_15,0.0
Feature_16,0.0
Feature_21,0.0
Feature_22,0.0
Feature_24,0.0
Feature_25,0.0
Feature_26,0.0
Feature_27,0.0
Feature_28,0.0
Feature_10,0.0
Feature_13,0.0
Feature_45,0.0
Feature_50,0.0
Feature_12,0.0
Feature_57,0.0
Feature_110,0.0
Feature_58,0.0
Feature_52,0.0
Feature_60,0.0
Feature_109,0.0
Feature_61,0.0
Feature_106,0.0
Feature_7,0.0
Feature_53,0.00011497496627271842
Feature_43,0.00012432737275959173
Feature_64,0.0002920177020132586
Feature_107,0.001031155120581395
Feature_31_sum_Feature_106,0.0010507562663406244
Feature_38,0.0018235724233090834
Feature_42,0.0019513424299657301
Feature_59,0.0021661734767258077
Feature_37,0.0031477855704724724
Feature_71,0.003301529623568056
Feature_9,0.00934830304235219
Feature_36,0.01615730810910463
Feature_73,0.018369647357612838
Feature_63,0.02040879395790398
Feature_39,0.03067970314994455
Feature_47,0.03491183739621192
Feature_106_diff_Feature_66,0.03639432533644138
Feature_70,0.038469705516472476
Feature_41,0.05068014380522072
