feature,mean_importance
Feature_43,-0.0025082148890942513
Feature_11,-0.0022339203767478776
Feature_49,-0.002008484099060337
Feature_64,-0.0016738692391664145
Feature_63,-0.0007856905646622447
Feature_42,-0.0003521423973143367
Feature_82,0.0
Feature_81,0.0
Feature_80,0.0
Feature_79,0.0
Feature_78,0.0
Feature_77,0.0
Feature_1,0.0
Feature_83,0.0
Feature_75,0.0
Feature_74,0.0
Feature_69,0.0
Feature_68,0.0
Feature_67,0.0
Feature_66,0.0
Feature_110,0.0
Feature_76,0.0
Feature_84,0.0
Feature_85,0.0
Feature_86,0.0
Feature_31_diff_Feature_1122,0.0
Feature_79_sum_Feature_106,0.0
Feature_62_sum_Feature_106,0.0
Feature_62_multiply_Feature_106,0.0
Feature_109_sum_Feature_106,0.0
Feature_90_sum_Feature_106,0.0
Feature_1122,0.0
Feature_99,0.0
Feature_98,0.0
Feature_97,0.0
Feature_96,0.0
Feature_95,0.0
Feature_93,0.0
Feature_92,0.0
Feature_91,0.0
Feature_90,0.0
Feature_89,0.0
Feature_88,0.0
Feature_87,0.0
Feature_109,0.0
Feature_61,0.0
Feature_62,0.0
Feature_92_sum_Feature_106,0.0
Feature_25,0.0
Feature_26,0.0
Feature_27,0.0
Feature_28,0.0
Feature_31,0.0
Feature_21,0.0
Feature_60,0.0
Feature_16,0.0
Feature_14,0.0
Feature_13,0.0
Feature_45,0.0
Feature_12,0.0
Feature_24,0.0
Feature_22,0.0
Feature_52,0.0
Feature_10,0.0
Feature_7,0.0
Feature_106,0.0
Feature_50,0.0
Feature_58,0.0
Feature_55,0.0
Feature_57,0.0
Feature_109_multiply_Feature_106,4.76132147013697e-05
Feature_107,0.00018893763422964672
Feature_2,0.0002834141161292436
Feature_44,0.0007161865662783206
Feature_15,0.0017539834603667037
Feature_31_sum_Feature_106,0.0017844567447900638
Feature_59,0.0030944433715194286
Feature_48,0.0031444323714822087
Feature_53,0.003530804435722512
Feature_56,0.0048207745049148485
Feature_37,0.004948619008064226
Feature_38,0.005437763920053818
Feature_40,0.007663400578312563
Feature_46,0.007953916545957295
Feature_41,0.008616634681820834
Feature_70,0.009456231952644866
Feature_8,0.011254538097418809
Feature_36,0.015697569088079
Feature_72,0.017082479568198305
Feature_9,0.017254923265427314
Feature_39,0.019284111931920034
Feature_71,0.025205160779878465
Feature_51,0.03517142288386819
Feature_47,0.04051052554044869
Feature_106_diff_Feature_66,0.04376156190410256
Feature_73,0.044501157999038664
