feature,mean_importance
Feature_43,-0.007851070500910306
Feature_42,-0.006367498245090264
Feature_37,-0.005482030333951149
Feature_31_sum_Feature_106,-0.004329004567116523
Feature_86,-0.0007321134954691111
Feature_69,0.0
Feature_74,0.0
Feature_67,0.0
Feature_75,0.0
Feature_76,0.0
Feature_85,0.0
Feature_78,0.0
Feature_79,0.0
Feature_80,0.0
Feature_66,0.0
Feature_110,0.0
Feature_81,0.0
Feature_82,0.0
Feature_83,0.0
Feature_68,0.0
Feature_77,0.0
Feature_62,0.0
Feature_87,0.0
Feature_31_diff_Feature_1122,0.0
Feature_79_sum_Feature_106,0.0
Feature_62_sum_Feature_106,0.0
Feature_62_multiply_Feature_106,0.0
Feature_109_sum_Feature_106,0.0
Feature_90_sum_Feature_106,0.0
Feature_1122,0.0
Feature_99,0.0
Feature_109,0.0
Feature_98,0.0
Feature_96,0.0
Feature_95,0.0
Feature_93,0.0
Feature_92,0.0
Feature_91,0.0
Feature_90,0.0
Feature_89,0.0
Feature_88,0.0
Feature_97,0.0
Feature_61,0.0
Feature_92_sum_Feature_106,0.0
Feature_50,0.0
Feature_28,0.0
Feature_25,0.0
Feature_24,0.0
Feature_58,0.0
Feature_22,0.0
Feature_21,0.0
Feature_16,0.0
Feature_45,0.0
Feature_14,0.0
Feature_49,0.0
Feature_27,0.0
Feature_13,0.0
Feature_26,0.0
Feature_12,0.0
Feature_11,0.0
Feature_52,0.0
Feature_107,0.0
Feature_10,0.0
Feature_57,0.0
Feature_7,0.0
Feature_56,0.0
Feature_106,0.0
Feature_53,0.00034923430997875206
Feature_15,0.0005399522837251092
Feature_59,0.0019986274465918384
Feature_60,0.002144546993076768
Feature_109_multiply_Feature_106,0.002410079361870854
Feature_84,0.002540427236817744
Feature_38,0.003238439410924887
Feature_71,0.003554117297753667
Feature_72,0.004484843965619778
Feature_48,0.004856793433427787
Feature_1,0.005359974326565831
Feature_8,0.005409495905041672
Feature_64,0.005570662915706614
Feature_31,0.005958402194082712
Feature_9,0.005975837912410476
Feature_40,0.0064287032932042855
Feature_73,0.006804848005995135
Feature_46,0.007390977684408417
Feature_39,0.010158095164224478
Feature_55,0.011963857747614371
Feature_63,0.018178630657494043
Feature_36,0.018452691687270973
Feature_2,0.021098268162459122
Feature_44,0.021795306913554656
Feature_70,0.027153865508735164
Feature_106_diff_Feature_66,0.04703405523672697
Feature_51,0.051369431959465105
Feature_47,0.07814597612246868
Feature_41,0.0907997906208038
