feature,mean_importance
Feature_49,-0.014539775354787732
Feature_72,-0.013636379116214825
Feature_31_sum_Feature_106,-0.0097721081832424
Feature_70,-0.008665469610132304
Feature_43,-0.006372495936229827
Feature_79_sum_Feature_106,-0.0062523967912420765
Feature_36,-0.004719618204981102
Feature_92_sum_Feature_106,-0.004514185246080171
Feature_106,-0.004062437205575409
Feature_73,-0.0025171460025012584
Feature_62,-0.0009706743434071518
Feature_15,0.0
Feature_55,0.0
Feature_91,0.0
Feature_58,0.0
Feature_90,0.0
Feature_60,0.0
Feature_61,0.0
Feature_89,0.0
Feature_109,0.0
Feature_110,0.0
Feature_88,0.0
Feature_87,0.0
Feature_107,0.0
Feature_66,0.0
Feature_68,0.0
Feature_69,0.0
Feature_10,0.0
Feature_85,0.0
Feature_83,0.0
Feature_82,0.0
Feature_81,0.0
Feature_75,0.0
Feature_76,0.0
Feature_77,0.0
Feature_78,0.0
Feature_14,0.0
Feature_79,0.0
Feature_92,0.0
Feature_93,0.0
Feature_16,0.0
Feature_21,0.0
Feature_22,0.0
Feature_24,0.0
Feature_25,0.0
Feature_26,0.0
Feature_27,0.0
Feature_31_diff_Feature_1122,0.0
Feature_62_sum_Feature_106,0.0
Feature_13,0.0
Feature_62_multiply_Feature_106,0.0
Feature_109_sum_Feature_106,0.0
Feature_109_multiply_Feature_106,0.0
Feature_90_sum_Feature_106,0.0
Feature_7,0.0
Feature_1122,0.0
Feature_12,0.0
Feature_99,0.0
Feature_45,0.0
Feature_98,0.0
Feature_97,0.0
Feature_96,0.0
Feature_95,0.0
Feature_50,0.0
Feature_52,0.0
Feature_80,0.0
Feature_57,6.782797165214572e-05
Feature_67,0.0002564547769725145
Feature_53,0.00034851078875361983
Feature_11,0.0006003616470843353
Feature_42,0.0007021253649145187
Feature_74,0.0007488883100449817
Feature_37,0.0008196138776838668
Feature_56,0.0011649978905916125
Feature_48,0.0012319260463118486
Feature_86,0.0014289590157568477
Feature_1,0.0020181139372289158
Feature_44,0.002251113085076195
Feature_38,0.002393256975337865
Feature_46,0.003673379756510242
Feature_64,0.0049467374570667634
Feature_84,0.005703058526851224
Feature_63,0.005918511878699062
Feature_9,0.006368954014033068
Feature_39,0.006578143797814839
Feature_71,0.008258396978490045
Feature_59,0.010023964112624517
Feature_8,0.011468047704547624
Feature_106_diff_Feature_66,0.024710955694317794
Feature_41,0.024855074193328608
Feature_28,0.02995230480097233
Feature_51,0.034019727250561106
Feature_2,0.03547380751930177
Feature_31,0.03881598449312148
Feature_40,0.04089459608308969
Feature_47,0.060573545005172466
