feature,mean_importance
Feature_48,-0.0059194559231400155
Feature_49,-0.005341311339288923
Feature_74,-0.004625712968409046
Feature_75,-0.004091181531548471
Feature_56,-0.0035018203966319383
Feature_64,-0.003337323907762735
Feature_31_sum_Feature_106,-0.0031342285033315155
Feature_42,-0.0024394853971898443
Feature_45,-0.001781613854691355
Feature_46,-0.0014370895316824118
Feature_43,-0.0009949618484824674
Feature_107,-0.0009813409298658037
Feature_58,-0.00044534045271573677
Feature_53,-0.00037593602202831147
Feature_90_sum_Feature_106,-7.719364017244601e-05
Feature_80,0.0
Feature_79,0.0
Feature_67,0.0
Feature_69,0.0
Feature_77,0.0
Feature_76,0.0
Feature_81,0.0
Feature_68,0.0
Feature_66,0.0
Feature_62,0.0
Feature_83,0.0
Feature_85,0.0
Feature_31_diff_Feature_1122,0.0
Feature_79_sum_Feature_106,0.0
Feature_62_sum_Feature_106,0.0
Feature_62_multiply_Feature_106,0.0
Feature_109_sum_Feature_106,0.0
Feature_109_multiply_Feature_106,0.0
Feature_1122,0.0
Feature_99,0.0
Feature_98,0.0
Feature_82,0.0
Feature_97,0.0
Feature_95,0.0
Feature_93,0.0
Feature_92,0.0
Feature_91,0.0
Feature_90,0.0
Feature_89,0.0
Feature_88,0.0
Feature_87,0.0
Feature_86,0.0
Feature_96,0.0
Feature_110,0.0
Feature_92_sum_Feature_106,0.0
Feature_50,0.0
Feature_25,0.0
Feature_24,0.0
Feature_109,0.0
Feature_22,0.0
Feature_21,0.0
Feature_16,0.0
Feature_15,0.0
Feature_27,0.0
Feature_52,0.0
Feature_26,0.0
Feature_14,0.0
Feature_106,0.0
Feature_61,0.0
Feature_60,0.0
Feature_10,0.0
Feature_7,0.0
Feature_12,0.0
Feature_13,0.0
Feature_84,7.273090537639471e-05
Feature_55,0.00012483554892244174
Feature_11,0.00015953672118488305
Feature_78,0.0001687838882208137
Feature_1,0.000186403729021567
Feature_31,0.000874460618942996
Feature_51,0.0013368368893861948
Feature_38,0.0013746063690632693
Feature_44,0.0016142475605011252
Feature_63,0.002482716413214825
Feature_8,0.003852563537657283
Feature_72,0.006594037278555365
Feature_36,0.007594811320304895
Feature_37,0.008384576225653317
Feature_57,0.008647903874516517
Feature_28,0.010409068614244487
Feature_2,0.010444938247092084
Feature_71,0.013671411452814974
Feature_73,0.016378440279513618
Feature_9,0.020921856574714216
Feature_59,0.02419708233326675
Feature_70,0.02533675384707751
Feature_41,0.026721128635108494
Feature_39,0.02775865080766382
Feature_40,0.028626176854595564
Feature_106_diff_Feature_66,0.06823920716531576
Feature_47,0.07371311507653447
