0,0.645218,0.67139
1,0.605099,0.646566
2,0.569609,0.624811
3,0.537024,0.61061
4,0.506998,0.603269
5,0.480277,0.587854
6,0.454839,0.568949
7,0.431464,0.564599
8,0.408656,0.54544
9,0.382807,0.530108
10,0.359339,0.516882
11,0.340197,0.503609
12,0.324174,0.497052
13,0.309153,0.48806
14,0.293477,0.483305
15,0.281088,0.472856
16,0.269088,0.468185
17,0.256767,0.464437
18,0.244406,0.454663
19,0.234023,0.454273
20,0.225131,0.44429
21,0.21496,0.435509
22,0.205461,0.433982
23,0.197246,0.429073
24,0.189166,0.423818
25,0.18189,0.422325
26,0.17621,0.420333
27,0.169835,0.418456
28,0.164027,0.416564
29,0.158203,0.412503
30,0.153661,0.407313
31,0.148279,0.400705
32,0.143857,0.4016
33,0.139026,0.398438
34,0.134585,0.401215
35,0.13047,0.398767
36,0.126332,0.396142
37,0.122258,0.389382
38,0.118658,0.387801
39,0.115405,0.386673
40,0.112312,0.383936
41,0.109109,0.379488
42,0.106525,0.378377
43,0.103938,0.375376
44,0.101311,0.372448
45,0.098696,0.370505
46,0.096503,0.369381
47,0.094147,0.365029
48,0.092217,0.361067
49,0.090055,0.360823
50,0.088072,0.361424
51,0.086222,0.360701
52,0.084623,0.358607
53,0.082907,0.359345
54,0.0814,0.356953
55,0.080094,0.355365
56,0.078842,0.356978
57,0.077429,0.354928
58,0.076385,0.354382
59,0.074897,0.3506
60,0.073524,0.347017
61,0.072611,0.34663
62,0.071147,0.342935
63,0.070085,0.345375
64,0.069095,0.345485
65,0.068011,0.346958
66,0.066923,0.346165
67,0.065969,0.347667
68,0.065139,0.34819
69,0.064215,0.350548
70,0.063145,0.350709
71,0.062304,0.347954
72,0.061572,0.349218
73,0.060711,0.349858
74,0.06001,0.350413
75,0.059501,0.351947
76,0.058872,0.350629
77,0.058092,0.348624
78,0.05763,0.348717
79,0.056939,0.350798
80,0.055987,0.349638
81,0.055309,0.347804
82,0.054658,0.349939
83,0.054254,0.349638
84,0.053598,0.350529
85,0.053066,0.349574
86,0.052528,0.350434
87,0.052135,0.352065
88,0.051577,0.352452
89,0.051018,0.354958
90,0.050491,0.353144
91,0.050061,0.353547
92,0.049543,0.353034
93,0.049092,0.354557
94,0.048517,0.353992
95,0.04819,0.353892
96,0.04772,0.356486
97,0.047299,0.357833
98,0.046898,0.357397
99,0.046392,0.356923
100,0.046085,0.358176
101,0.045698,0.359613
102,0.045311,0.362005
103,0.044905,0.360486
104,0.044659,0.360867
105,0.044307,0.363234
106,0.043991,0.364407
107,0.043606,0.365402
108,0.043237,0.363992
109,0.042854,0.36356
110,0.042605,0.362901
111,0.042275,0.36456
112,0.041993,0.36569
