feature,mean_importance
Feature_48,-0.008520255694165823
Feature_49,-0.005515320701524606
Feature_74,-0.004351334013044839
Feature_75,-0.003926814496517194
Feature_51,-0.0035928293503820876
Feature_42,-0.0028107379935681798
Feature_58,-0.0020124257262796098
Feature_45,-0.0019820367079228184
Feature_107,-0.0010132426768541425
Feature_53,-0.0009879986383021012
Feature_64,-0.000981726674363015
Feature_11,-0.0008534309826791264
Feature_38,-0.0006762007158249483
Feature_56,-0.0006084281578659922
Feature_43,-0.0002377858199179239
Feature_67,-0.00011778242886065771
Feature_86,-7.835727185011576e-05
Feature_69,0.0
Feature_68,0.0
Feature_77,0.0
Feature_79,0.0
Feature_66,0.0
Feature_80,0.0
Feature_81,0.0
Feature_1,0.0
Feature_110,0.0
Feature_31_diff_Feature_1122,0.0
Feature_79_sum_Feature_106,0.0
Feature_62_sum_Feature_106,0.0
Feature_62_multiply_Feature_106,0.0
Feature_109_sum_Feature_106,0.0
Feature_1122,0.0
Feature_99,0.0
Feature_98,0.0
Feature_97,0.0
Feature_82,0.0
Feature_96,0.0
Feature_93,0.0
Feature_92,0.0
Feature_91,0.0
Feature_90,0.0
Feature_89,0.0
Feature_88,0.0
Feature_87,0.0
Feature_85,0.0
Feature_83,0.0
Feature_95,0.0
Feature_109,0.0
Feature_62,0.0
Feature_61,0.0
Feature_106,0.0
Feature_7,0.0
Feature_10,0.0
Feature_12,0.0
Feature_13,0.0
Feature_14,0.0
Feature_16,0.0
Feature_21,0.0
Feature_22,0.0
Feature_24,0.0
Feature_25,0.0
Feature_26,0.0
Feature_27,0.0
Feature_92_sum_Feature_106,0.0
Feature_55,0.0
Feature_50,0.0
Feature_52,0.0
Feature_76,1.5818551182744665e-05
Feature_78,7.55655393004373e-05
Feature_90_sum_Feature_106,0.00010201126337050503
Feature_109_multiply_Feature_106,0.0005247890204191253
Feature_15,0.0007635401841252886
Feature_84,0.0011393587663769632
Feature_31_sum_Feature_106,0.0014971403591334752
Feature_63,0.002087130974978213
Feature_44,0.003098194077610983
Feature_60,0.0032009264081716447
Feature_46,0.0041698101069778115
Feature_36,0.005593291213735951
Feature_8,0.0061999944038689135
Feature_31,0.008026745356619347
Feature_71,0.008823955189436683
Feature_72,0.009806755883619178
Feature_73,0.010748930890113117
Feature_57,0.014747088346630332
Feature_2,0.015971930446103212
Feature_28,0.01631029821932316
Feature_59,0.01694463926367461
Feature_70,0.019150067176669838
Feature_37,0.019405076075345272
Feature_40,0.022195845982059835
Feature_9,0.023419901635497807
Feature_39,0.02761711587198079
Feature_41,0.038697091219946744
Feature_106_diff_Feature_66,0.050144492834806445
Feature_47,0.06777324062772094
