feature,mean_importance
Feature_11,-0.013896376073826133
Feature_49,-0.012157193154562285
Feature_38,-0.008765736054629113
Feature_53,-0.004925867826677877
Feature_106,-0.0023389801010489596
Feature_45,-0.0020681894989684423
Feature_1,-0.0012777833547443329
Feature_42,-0.0007786793378181889
Feature_58,-0.0001614440605044565
Feature_92_sum_Feature_106,-0.00016130089759828215
Feature_92,-9.549118578434656e-05
Feature_14,0.0
Feature_83,0.0
Feature_82,0.0
Feature_81,0.0
Feature_80,0.0
Feature_79,0.0
Feature_85,0.0
Feature_77,0.0
Feature_75,0.0
Feature_74,0.0
Feature_69,0.0
Feature_68,0.0
Feature_13,0.0
Feature_110,0.0
Feature_76,0.0
Feature_87,0.0
Feature_88,0.0
Feature_89,0.0
Feature_31_diff_Feature_1122,0.0
Feature_79_sum_Feature_106,0.0
Feature_62_sum_Feature_106,0.0
Feature_62_multiply_Feature_106,0.0
Feature_109_sum_Feature_106,0.0
Feature_90_sum_Feature_106,0.0
Feature_109,0.0
Feature_1122,0.0
Feature_98,0.0
Feature_97,0.0
Feature_96,0.0
Feature_95,0.0
Feature_91,0.0
Feature_90,0.0
Feature_99,0.0
Feature_61,0.0
Feature_66,0.0
Feature_15,0.0
Feature_16,0.0
Feature_21,0.0
Feature_22,0.0
Feature_24,0.0
Feature_25,0.0
Feature_26,0.0
Feature_27,0.0
Feature_50,0.0
Feature_12,0.0
Feature_10,0.0
Feature_39,4.5220595784456476e-05
Feature_60,5.601767450568174e-05
Feature_107,0.00013243970461188637
Feature_62,0.00014883294468743814
Feature_52,0.00015733580803496406
Feature_78,0.00026880504097787083
Feature_7,0.0005830390471964874
Feature_93,0.0007672481518238517
Feature_84,0.0010119108739308769
Feature_67,0.0011539105931296588
Feature_31_sum_Feature_106,0.0016166860423981854
Feature_8,0.0016397897619753743
Feature_57,0.0023128377925604403
Feature_56,0.0023304261220618793
Feature_43,0.002814171405043431
Feature_9,0.0036294966819695905
Feature_109_multiply_Feature_106,0.004132929225452242
Feature_37,0.004722780524753023
Feature_44,0.005258186287246625
Feature_51,0.005936163018923224
Feature_46,0.006559014162048671
Feature_86,0.006657409220933897
Feature_55,0.0067188329622149155
Feature_64,0.006973309521563331
Feature_70,0.007942284333985273
Feature_63,0.0082877445174381
Feature_28,0.009124158059712473
Feature_72,0.010140110144857295
Feature_73,0.010759322226513157
Feature_59,0.010839688694104533
Feature_48,0.011069214419694606
Feature_36,0.014714368698187152
Feature_71,0.015153348858002558
Feature_2,0.025011209568474423
Feature_40,0.02592902081785723
Feature_47,0.031465344983153024
Feature_41,0.036887397144455436
Feature_106_diff_Feature_66,0.06638225062284617
Feature_31,0.07186967284418641
