feature,mean_importance
Feature_46,-0.01215056615881619
Feature_109_multiply_Feature_106,-0.007328089838847496
Feature_92_sum_Feature_106,-0.003954771822318415
Feature_62,-0.002638341253623355
Feature_70,-0.0023836278310045422
Feature_31_sum_Feature_106,-0.0008651810139417515
Feature_11,-0.0005698976665735045
Feature_86,-0.00043490178883073274
Feature_55,-0.00029350216500458883
Feature_58,-0.00027931998018174695
Feature_1,-0.00015139296650884537
Feature_64,-7.398394867774716e-05
Feature_39,-6.650461349634318e-05
Feature_48,-5.801552906603557e-06
Feature_1122,0.0
Feature_31_diff_Feature_1122,0.0
Feature_79_sum_Feature_106,0.0
Feature_67,0.0
Feature_62_sum_Feature_106,0.0
Feature_68,0.0
Feature_69,0.0
Feature_62_multiply_Feature_106,0.0
Feature_75,0.0
Feature_77,0.0
Feature_78,0.0
Feature_79,0.0
Feature_80,0.0
Feature_81,0.0
Feature_90_sum_Feature_106,0.0
Feature_82,0.0
Feature_85,0.0
Feature_109_sum_Feature_106,0.0
Feature_87,0.0
Feature_7,0.0
Feature_88,0.0
Feature_89,0.0
Feature_90,0.0
Feature_91,0.0
Feature_92,0.0
Feature_95,0.0
Feature_96,0.0
Feature_97,0.0
Feature_98,0.0
Feature_99,0.0
Feature_83,0.0
Feature_109,0.0
Feature_110,0.0
Feature_50,0.0
Feature_27,0.0
Feature_16,0.0
Feature_14,0.0
Feature_21,0.0
Feature_13,0.0
Feature_12,0.0
Feature_10,0.0
Feature_106,0.0
Feature_52,0.0
Feature_107,0.0
Feature_22,0.0
Feature_24,0.0
Feature_25,0.0
Feature_26,0.0
Feature_60,0.0
Feature_61,0.0
Feature_15,0.0
Feature_66,1.69769022613786e-05
Feature_93,0.00036464416421951864
Feature_76,0.0004855261836201219
Feature_38,0.0005868049897253646
Feature_8,0.0006352586019784279
Feature_9,0.0006362562067807054
Feature_56,0.0009205059474334365
Feature_53,0.0009847609326243622
Feature_45,0.0010585751384496911
Feature_63,0.0011919243587181327
Feature_43,0.0015289422031492194
Feature_36,0.0015354637196287712
Feature_57,0.0025177841819822968
Feature_49,0.003162857205607017
Feature_74,0.0035378858074545994
Feature_42,0.003924609376117605
Feature_2,0.005170634831301901
Feature_40,0.007354366551153379
Feature_37,0.008788585280999562
Feature_84,0.011665878063067814
Feature_44,0.012294782358221745
Feature_71,0.013588036145083637
Feature_59,0.016063637766055794
Feature_51,0.016277444274164755
Feature_73,0.021595083405263747
Feature_72,0.02304016897920521
Feature_47,0.023780578323639955
Feature_31,0.036825637868605585
Feature_41,0.0474113121489063
Feature_28,0.06194756511133167
Feature_106_diff_Feature_66,0.0758894028933719
