feature,mean_importance
Feature_2,-0.0027009034855291158
Feature_8,0.000886350059881813
Feature_9,0.008849727865308544
Feature_36,0.015155117874965086
Feature_47,0.017206326129380622
Feature_73,0.022339339789468803
Feature_59,0.024622670379467314
Feature_72,0.03184296607971193
Feature_71,0.033539533722214424
Feature_51,0.03493145278189332
Feature_40,0.0349392197513953
Feature_28,0.03609492306131871
Feature_31,0.048088721253443524
Feature_70,0.05340945325326176
Feature_106_diff_Feature_66,0.0789450263371691
Feature_41,0.07958017393015326
